timestamp,Transform 1,Transform 2
2026-07-18 20:51:05.182485-07:00,"[[-0.34026 -0.82072  0.45896 -0.03041]
 [-0.94027  0.29133 -0.17611  0.84561]
 [ 0.01083 -0.49147 -0.87083  0.26236]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.194150-07:00,"[[-0.33698 -0.82059  0.4616  -0.03004]
 [-0.94145  0.28792 -0.17544  0.84563]
 [ 0.01106 -0.49369 -0.86957  0.26243]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.215497-07:00,"[[-0.33383 -0.8205   0.46405 -0.02963]
 [-0.94257  0.2849  -0.17434  0.84567]
 [ 0.01084 -0.4956  -0.86848  0.26249]
 [ 0.       0.       0.       1.     ]]","[[ 9.26793001e-01  2.88374129e-01  2.40613997e-01 -6.63400000e+01]
 [-2.64632048e-01  9.56019562e-01 -1.26477174e-01  3.09500000e+01]
 [-2.66504433e-01  5.35439852e-02  9.62345275e-01 -2.21485000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.227710-07:00,"[[-0.3308  -0.82044  0.46631 -0.02918]
 [-0.94364  0.28197 -0.17331  0.84571]
 [ 0.01071 -0.49736 -0.86748  0.26256]
 [ 0.       0.       0.       1.     ]]","[[ 9.26793001e-01  2.88374129e-01  2.40613997e-01 -6.63400000e+01]
 [-2.64632048e-01  9.56019562e-01 -1.26477174e-01  3.09500000e+01]
 [-2.66504433e-01  5.35439852e-02  9.62345275e-01 -2.21485000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.248660-07:00,"[[-0.32857 -0.82024  0.46825 -0.02871]
 [-0.94441  0.27941 -0.17325  0.84573]
 [ 0.01128 -0.49914 -0.86645  0.26263]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.260482-07:00,"[[-0.32711 -0.81951  0.47053 -0.0282 ]
 [-0.94491  0.27732 -0.17389  0.84575]
 [ 0.01201 -0.50149 -0.86508  0.26271]
 [ 0.       0.       0.       1.     ]]","[[ 9.24699715e-01  2.91958797e-01  2.44316389e-01 -6.64700000e+01]
 [-2.69875878e-01  9.55360700e-01 -1.20220394e-01  2.98700000e+01]
 [-2.68509678e-01  4.52326642e-02  9.62214404e-01 -2.21428000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.281730-07:00,"[[-0.32698 -0.81833  0.47267 -0.02766]
 [-0.94494  0.27629 -0.17536  0.84577]
 [ 0.01291 -0.50398 -0.86362  0.2628 ]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.293015-07:00,"[[-0.32785 -0.81641  0.47538 -0.02708]
 [-0.94464  0.27618 -0.17717  0.84576]
 [ 0.01336 -0.50715 -0.86176  0.2629 ]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.314290-07:00,"[[-0.32913 -0.81417  0.47832 -0.02648]
 [-0.94419  0.27656 -0.17895  0.84575]
 [ 0.01341 -0.51053 -0.85976  0.26299]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.326346-07:00,"[[-0.33034 -0.8115   0.48202 -0.02584]
 [-0.94377  0.27689 -0.18064  0.84574]
 [ 0.01313 -0.51459 -0.85734  0.2631 ]
 [ 0.       0.       0.       1.     ]]","[[ 9.22280349e-01  3.03862773e-01  2.38885689e-01 -6.69900000e+01]
 [-2.83533331e-01  9.51900602e-01 -1.16164084e-01  2.66500000e+01]
 [-2.62693372e-01  3.94037968e-02  9.64074444e-01 -2.21285000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.347855-07:00,"[[-0.33098 -0.80886  0.48601 -0.02517]
 [-0.94355  0.27652 -0.18236  0.84572]
 [ 0.01311 -0.51893 -0.85472  0.26321]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.359619-07:00,"[[-0.33096 -0.80619  0.49043 -0.02448]
 [-0.94355  0.27537 -0.18408  0.84571]
 [ 0.01336 -0.52367 -0.85182  0.26331]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.380923-07:00,"[[-0.33056 -0.80326  0.49548 -0.02376]
 [-0.94369  0.27391 -0.18553  0.8457 ]
 [ 0.01332 -0.52891 -0.84858  0.26344]
 [ 0.       0.       0.       1.     ]]","[[ 9.20448360e-01  3.11746066e-01  2.35773636e-01 -6.73400000e+01]
 [-2.91793179e-01  9.49399815e-01 -1.16175436e-01  2.47100000e+01]
 [-2.60060682e-01  3.81363505e-02  9.64838878e-01 -2.21203000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.392114-07:00,"[[-0.32932 -0.79995  0.50162 -0.023  ]
 [-0.94413  0.27187 -0.18628  0.8457 ]
 [ 0.01264 -0.53495 -0.84479  0.26354]
 [ 0.       0.       0.       1.     ]]","[[ 9.20448360e-01  3.11746066e-01  2.35773636e-01 -6.73400000e+01]
 [-2.91793179e-01  9.49399815e-01 -1.16175436e-01  2.47100000e+01]
 [-2.60060682e-01  3.81363505e-02  9.64838878e-01 -2.21203000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.413103-07:00,"[[-0.32736 -0.79621  0.50881 -0.02219]
 [-0.94483  0.2694  -0.18631  0.84569]
 [ 0.01127 -0.54173 -0.84048  0.26363]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.425786-07:00,"[[-0.32536 -0.79189  0.51678 -0.02137]
 [-0.94555  0.26703 -0.18612  0.84568]
 [ 0.00939 -0.54919 -0.83564  0.26376]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.446119-07:00,"[[-0.32258 -0.78714  0.5257  -0.0205 ]
 [-0.94652  0.26421 -0.18519  0.84567]
 [ 0.00688 -0.55732 -0.83027  0.26388]
 [ 0.       0.       0.       1.     ]]","[[ 9.15754264e-01  3.29412880e-01  2.29959306e-01 -6.77100000e+01]
 [-3.10626653e-01  9.43588290e-01 -1.14683136e-01  2.22800000e+01]
 [-2.54765010e-01  3.35900812e-02  9.66419420e-01 -2.21124000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.459190-07:00,"[[-0.32023 -0.78198  0.53475 -0.01961]
 [-0.94733  0.26172 -0.18458  0.84565]
 [ 0.00439 -0.56569 -0.8246   0.264  ]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.479214-07:00,"[[-0.31775 -0.77681  0.54369 -0.01871]
 [-0.94817  0.25896 -0.18415  0.84562]
 [ 0.00226 -0.57403 -0.81884  0.26413]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.490935-07:00,"[[-3.1601e-01 -7.7099e-01  5.5292e-01 -1.7770e-02]
 [-9.4876e-01  2.5691e-01 -1.8401e-01  8.4558e-01]
 [-1.8000e-04 -5.8273e-01 -8.1266e-01  2.6426e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]",
2026-07-18 20:51:05.512815-07:00,"[[-0.31406 -0.76552  0.56156 -0.01682]
 [-0.9494   0.25488 -0.18352  0.84554]
 [-0.00264 -0.59078 -0.80683  0.26438]
 [ 0.       0.       0.       1.     ]]","[[ 9.07209684e-01  3.54440609e-01  2.26588710e-01 -6.81900000e+01]
 [-3.35692209e-01  9.34569134e-01 -1.17861254e-01  1.96100000e+01]
 [-2.53537629e-01  3.08608067e-02  9.66833120e-01 -2.21048000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.525134-07:00,"[[-0.31218 -0.76     0.57004 -0.01586]
 [-0.95001  0.25297 -0.18301  0.84549]
 [-0.00512 -0.59868 -0.80098  0.26452]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.545855-07:00,"[[-0.30911 -0.75493  0.57839 -0.01488]
 [-0.95099  0.25051 -0.18127  0.84544]
 [-0.00804 -0.60608 -0.79537  0.26463]
 [ 0.       0.       0.       1.     ]]","[[ 8.97630834e-01  3.80275936e-01  2.22820778e-01 -6.87500000e+01]
 [-3.62261801e-01  9.24518397e-01 -1.18457250e-01  1.66800000e+01]
 [-2.51048350e-01  2.56114243e-02  9.67635665e-01 -2.20959000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.557111-07:00,"[[-0.30569 -0.75017  0.58634 -0.01388]
 [-0.95207  0.24785 -0.17925  0.84537]
 [-0.01085 -0.61303 -0.78998  0.26472]
 [ 0.       0.       0.       1.     ]]","[[ 8.97630834e-01  3.80275936e-01  2.22820778e-01 -6.87500000e+01]
 [-3.62261801e-01  9.24518397e-01 -1.18457250e-01  1.66800000e+01]
 [-2.51048350e-01  2.56114243e-02  9.67635665e-01 -2.20959000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.578956-07:00,"[[-0.30233 -0.74602  0.59334 -0.01291]
 [-0.95311  0.24516 -0.1774   0.84533]
 [-0.01312 -0.61915 -0.78516  0.26486]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.590104-07:00,"[[-0.29821 -0.74254  0.59976 -0.01188]
 [-0.95438  0.24188 -0.17507  0.84527]
 [-0.01507 -0.62461 -0.78079  0.26492]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.612046-07:00,"[[-0.29442 -0.7393   0.60559 -0.01087]
 [-0.95553  0.23877 -0.17306  0.84521]
 [-0.01665 -0.62962 -0.77673  0.265  ]
 [ 0.       0.       0.       1.     ]]","[[ 8.87134529e-01  4.04557824e-01  2.22092984e-01 -6.91400000e+01]
 [-3.87615429e-01  9.14337047e-01 -1.17226462e-01  1.37200000e+01]
 [-2.50492726e-01  1.79089750e-02  9.67952821e-01 -2.20874000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.623314-07:00,"[[-0.2898  -0.73651  0.6112  -0.00984]
 [-0.95691  0.23509 -0.17044  0.84517]
 [-0.01815 -0.63426 -0.77291  0.26509]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.644139-07:00,"[[-0.28516 -0.73401  0.61637 -0.0088 ]
 [-0.95829  0.2312  -0.16801  0.84512]
 [-0.01918 -0.63857 -0.76933  0.26514]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.656273-07:00,"[[-0.28096 -0.73165  0.62109 -0.00777]
 [-0.95951  0.22759 -0.16595  0.84506]
 [-0.01993 -0.64257 -0.76597  0.26522]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.677264-07:00,"[[-0.27686 -0.72944  0.62551 -0.00673]
 [-0.9607   0.22385 -0.16418  0.84499]
 [-0.02026 -0.64638 -0.76275  0.26528]
 [ 0.       0.       0.       1.     ]]","[[ 8.77686271e-01  4.24107680e-01  2.23157982e-01 -6.95500000e+01]
 [-4.09635336e-01  9.05597402e-01 -1.09964712e-01  1.06200000e+01]
 [-2.48728167e-01  5.10112285e-03  9.68559899e-01 -2.20787000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.690026-07:00,"[[-0.27315 -0.72731  0.62961 -0.00569]
 [-0.96175  0.22059 -0.16242  0.84491]
 [-0.02075 -0.64989 -0.75975  0.26533]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.710806-07:00,"[[-0.26936 -0.72504  0.63384 -0.00466]
 [-0.96281  0.21722 -0.16068  0.84484]
 [-0.02119 -0.65355 -0.75659  0.26543]
 [ 0.       0.       0.       1.     ]]","[[ 8.71635175e-01  4.37448819e-01  2.21112309e-01 -6.98100000e+01]
 [-4.25187392e-01  8.99233065e-01 -1.02934817e-01  7.61000000e+00]
 [-2.43860214e-01 -4.29255933e-03  9.69800892e-01 -2.20695000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.722608-07:00,"[[-0.26553 -0.72262  0.63821 -0.00361]
 [-0.96386  0.21377 -0.15897  0.84475]
 [-0.02155 -0.65735 -0.75327  0.26548]
 [ 0.       0.       0.       1.     ]]","[[ 8.71635175e-01  4.37448819e-01  2.21112309e-01 -6.98100000e+01]
 [-4.25187392e-01  8.99233065e-01 -1.02934817e-01  7.61000000e+00]
 [-2.43860214e-01 -4.29255933e-03  9.69800892e-01 -2.20695000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.743331-07:00,"[[-0.26204 -0.72     0.6426  -0.00258]
 [-0.96482  0.21021 -0.15789  0.84466]
 [-0.0214  -0.66137 -0.74976  0.26556]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.755058-07:00,"[[-0.25888 -0.71709  0.64712 -0.00155]
 [-0.96567  0.20692 -0.15704  0.84455]
 [-0.02129 -0.66556 -0.74604  0.26564]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.776549-07:00,"[[-2.5641e-01 -7.1339e-01  6.5217e-01 -5.1000e-04]
 [-9.6632e-01  2.0437e-01 -1.5637e-01  8.4444e-01]
 [-2.1730e-02 -6.7030e-01 -7.4177e-01  2.6572e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]","[[ 8.57580088e-01  4.65808853e-01  2.18124976e-01 -7.03900000e+01]
 [-4.58599940e-01  8.84490161e-01 -8.58093840e-02  1.64000000e+00]
 [-2.32900165e-01 -2.64436817e-02  9.72141062e-01 -2.20531000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.788208-07:00,"[[-2.5394e-01 -7.0961e-01  6.5725e-01  5.1000e-04]
 [-9.6697e-01  2.0179e-01 -1.5573e-01  8.4432e-01]
 [-2.2120e-02 -6.7508e-01 -7.3741e-01  2.6581e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]",
2026-07-18 20:51:05.812526-07:00,"[[-0.25214 -0.7053   0.66256  0.00153]
 [-0.9674   0.2004  -0.15482  0.84419]
 [-0.02359 -0.67999 -0.73284  0.2659 ]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.821763-07:00,"[[-0.25091 -0.70075  0.66783  0.00252]
 [-0.96768  0.1995  -0.15424  0.84405]
 [-0.02515 -0.68494 -0.72816  0.266  ]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.842727-07:00,"[[-0.25029 -0.69609  0.67292  0.00351]
 [-0.9678   0.19918 -0.15392  0.84389]
 [-0.02689 -0.68977 -0.72353  0.26609]
 [ 0.       0.       0.       1.     ]]","[[ 8.48497975e-01  4.84164600e-01  2.13625433e-01 -7.09400000e+01]
 [-4.76738602e-01  8.74570115e-01 -8.85856634e-02 -1.49000000e+00]
 [-2.29720462e-01 -2.66787344e-02  9.72890926e-01 -2.20471000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.854302-07:00,"[[-0.24997 -0.69161  0.67764  0.00446]
 [-0.96783  0.19925 -0.15365  0.84373]
 [-0.02875 -0.69424 -0.71917  0.2662 ]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.875756-07:00,"[[-0.24883 -0.68769  0.68203  0.0054 ]
 [-0.96807  0.19875 -0.15278  0.84357]
 [-0.03049 -0.69827 -0.71519  0.2663 ]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.887028-07:00,"[[-0.24709 -0.68421  0.68615  0.00631]
 [-0.96847  0.19763 -0.15168  0.84342]
 [-0.03182 -0.702   -0.71147  0.26639]
 [ 0.       0.       0.       1.     ]]","[[ 8.40543025e-01  5.00384356e-01  2.07612427e-01 -7.14800000e+01]
 [-4.93414356e-01  8.65334313e-01 -8.79704468e-02 -4.46000000e+00]
 [-2.23673192e-01 -2.84960064e-02  9.74247546e-01 -2.20409000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.910755-07:00,"[[-0.2441  -0.6809   0.6905   0.00719]
 [-0.96919  0.19553 -0.14981  0.84328]
 [-0.03301 -0.7058  -0.70765  0.2665 ]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.921031-07:00,"[[-0.2409  -0.67794  0.69453  0.00805]
 [-0.96995  0.19334 -0.14771  0.84314]
 [-0.03414 -0.70924 -0.70414  0.2666 ]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.941880-07:00,"[[-0.23716 -0.67527  0.6984   0.00887]
 [-0.97084  0.19066 -0.14533  0.84301]
 [-0.03501 -0.7125  -0.7008   0.26671]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.953232-07:00,"[[-0.23296 -0.67283  0.70216  0.00966]
 [-0.97183  0.18761 -0.14266  0.84288]
 [-0.03575 -0.71561 -0.69759  0.26682]
 [ 0.       0.       0.       1.     ]]","[[ 8.33768670e-01  5.12589545e-01  2.05138400e-01 -7.19100000e+01]
 [-5.07377924e-01  8.57869936e-01 -8.14052518e-02 -6.91000000e+00]
 [-2.17709547e-01 -3.62095472e-02  9.75341695e-01 -2.20360000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:05.975001-07:00,"[[-0.22807 -0.6707   0.70579  0.01042]
 [-0.97296  0.18417 -0.13939  0.84278]
 [-0.03649 -0.7185  -0.69457  0.26692]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:05.986206-07:00,"[[-0.22199 -0.66851  0.7098   0.01114]
 [-0.97433  0.18001 -0.13518  0.8427 ]
 [-0.0374  -0.72159 -0.69131  0.26704]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.010551-07:00,"[[-0.21551 -0.6662   0.71396  0.01183]
 [-0.97575  0.17562 -0.13065  0.84265]
 [-0.03834 -0.7248  -0.68789  0.26715]
 [ 0.       0.       0.       1.     ]]","[[ 8.27812708e-01  5.23996916e-01  2.00383016e-01 -7.23700000e+01]
 [-5.21915083e-01  8.50324955e-01 -6.74693735e-02 -9.01000000e+00]
 [-2.05744422e-01 -4.87309135e-02  9.77391698e-01 -2.20303000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:06.019745-07:00,"[[-0.2091  -0.66418  0.71773  0.01248]
 [-0.97715  0.17059 -0.1268   0.84261]
 [-0.03822 -0.72785 -0.68467  0.26726]
 [ 0.       0.       0.       1.     ]]","[[ 8.27812708e-01  5.23996916e-01  2.00383016e-01 -7.23700000e+01]
 [-5.21915083e-01  8.50324955e-01 -6.74693735e-02 -9.01000000e+00]
 [-2.05744422e-01 -4.87309135e-02  9.77391698e-01 -2.20303000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:06.040119-07:00,"[[-0.20317 -0.66224  0.72122  0.01308]
 [-0.97841  0.16586 -0.12332  0.84261]
 [-0.03795 -0.7307  -0.68164  0.26737]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.052232-07:00,"[[-0.1975  -0.66016  0.72469  0.01365]
 [-0.97957  0.16142 -0.11992  0.84265]
 [-0.03782 -0.73357 -0.67856  0.26749]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.073227-07:00,"[[-0.19263 -0.65804  0.72793  0.01416]
 [-0.98054  0.15783 -0.1168   0.84271]
 [-0.03803 -0.73626 -0.67563  0.2676 ]
 [ 0.       0.       0.       1.     ]]","[[ 8.13765928e-01  5.45550018e-01  2.00400082e-01 -7.32300000e+01]
 [-5.49240494e-01  8.34619121e-01 -4.17827962e-02 -1.19100000e+01]
 [-1.90052345e-01 -7.60664240e-02  9.78822765e-01 -2.20156000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:06.085373-07:00,"[[-0.18832 -0.65536  0.73146  0.01464]
 [-0.98136  0.15472 -0.11403  0.84282]
 [-0.03844 -0.7393  -0.67228  0.26773]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.106294-07:00,"[[-0.18424 -0.65278  0.7348   0.01507]
 [-0.98212  0.15171 -0.11147  0.84297]
 [-0.03871 -0.7422  -0.66906  0.26787]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.119032-07:00,"[[-0.18038 -0.65015  0.73809  0.01544]
 [-0.98282  0.14892 -0.10902  0.84317]
 [-0.03904 -0.74507 -0.66584  0.26801]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.145488-07:00,"[[-0.17667 -0.64732  0.74146  0.01577]
 [-0.98349  0.14607 -0.10681  0.84339]
 [-0.03916 -0.74809 -0.66244  0.26816]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.151274-07:00,"[[-0.17287 -0.64465  0.74468  0.01605]
 [-0.98417  0.14313 -0.10456  0.84365]
 [-0.03918 -0.75096 -0.65918  0.26832]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.178415-07:00,"[[-0.1689  -0.64147  0.74833  0.01628]
 [-0.98484  0.14024 -0.10206  0.84394]
 [-0.03947 -0.75422 -0.65543  0.26851]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.197360-07:00,"[[-0.16516 -0.6386   0.75161  0.01649]
 [-0.98546  0.13769 -0.09956  0.84425]
 [-0.03991 -0.75712 -0.65206  0.2687 ]
 [ 0.       0.       0.       1.     ]]","[[ 7.99696084e-01  5.67145005e-01  1.97060183e-01 -7.40100000e+01]
 [-5.74065908e-01  8.18403919e-01 -2.57557673e-02 -1.31600000e+01]
 [-1.75882080e-01 -9.25287463e-02  9.80053021e-01 -2.19920000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:06.204290-07:00,"[[-0.16083 -0.63637  0.75443  0.01663]
 [-0.98618  0.13448 -0.09679  0.84458]
 [-0.03986 -0.75957 -0.64921  0.26891]
 [ 0.       0.       0.       1.     ]]","[[ 7.99696084e-01  5.67145005e-01  1.97060183e-01 -7.40100000e+01]
 [-5.74065908e-01  8.18403919e-01 -2.57557673e-02 -1.31600000e+01]
 [-1.75882080e-01 -9.25287463e-02  9.80053021e-01 -2.19920000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:06.221990-07:00,"[[-0.1564  -0.63458  0.75686  0.01672]
 [-0.9869   0.13107 -0.09405  0.84494]
 [-0.03952 -0.76166 -0.64677  0.26914]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.234065-07:00,"[[-0.15252 -0.63317  0.75883  0.01674]
 [-0.98752  0.12811 -0.09159  0.84532]
 [-0.03922 -0.76333 -0.64481  0.26945]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.254955-07:00,"[[-0.1493  -0.63173  0.76067  0.01674]
 [-0.98801  0.12598 -0.08929  0.8457 ]
 [-0.03942 -0.76488 -0.64297  0.26976]
 [ 0.       0.       0.       1.     ]]","[[ 7.94620784e-01  5.74732854e-01  1.95601525e-01 -7.44100000e+01]
 [-5.83374631e-01  8.12043867e-01 -1.60872083e-02 -1.30700000e+01]
 [-1.68082866e-01 -1.01325738e-01  9.80551500e-01 -2.19817000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:06.266675-07:00,"[[-0.14704 -0.63064  0.76202  0.0167 ]
 [-0.98833  0.12467 -0.08753  0.84607]
 [-0.0398  -0.766   -0.64161  0.27007]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.288066-07:00,"[[-0.14533 -0.62949  0.76329  0.01661]
 [-0.98857  0.1237  -0.08621  0.84643]
 [-0.04015 -0.7671  -0.64028  0.27046]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.299713-07:00,"[[-0.14348 -0.62828  0.76464  0.01651]
 [-0.98881  0.12287 -0.08459  0.8468 ]
 [-0.0408  -0.76823 -0.63888  0.27085]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.324978-07:00,"[[-0.14156 -0.62691  0.76612  0.01639]
 [-0.98906  0.1221  -0.08284  0.84715]
 [-0.04161 -0.76946 -0.63733  0.27129]
 [ 0.       0.       0.       1.     ]]","[[ 7.91532981e-01  5.78737475e-01  1.96312188e-01 -7.54000000e+01]
 [-5.88819744e-01  8.08219262e-01 -8.54011330e-03 -1.24400000e+01]
 [-1.63605775e-01 -1.08832711e-01  9.80504254e-01 -2.19684000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:06.336803-07:00,"[[-0.13927 -0.62531  0.76785  0.01625]
 [-0.98933  0.12131 -0.08065  0.84752]
 [-0.04272 -0.77089 -0.63554  0.27179]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.358634-07:00,"[[-0.13692 -0.62335  0.76986  0.01611]
 [-0.9896   0.12071 -0.07826  0.84786]
 [-0.04415 -0.77257 -0.63339  0.27228]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.369858-07:00,"[[-0.13407 -0.62135  0.77197  0.01592]
 [-0.98993  0.11964 -0.07562  0.84819]
 [-0.04537 -0.77434 -0.63114  0.27285]
 [ 0.       0.       0.       1.     ]]","[[ 7.83784268e-01  5.91767488e-01  1.88397085e-01 -7.84700000e+01]
 [-6.03511870e-01  7.97329006e-01  6.31498965e-03 -1.08300000e+01]
 [-1.46477455e-01 -1.18649466e-01  9.82072635e-01 -2.19465000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:06.390644-07:00,"[[-0.13118 -0.61882  0.7745   0.01574]
 [-0.99026  0.11856 -0.07299  0.84851]
 [-0.04666 -0.77654 -0.62834  0.27344]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.402944-07:00,"[[-0.12804 -0.61603  0.77725  0.01554]
 [-0.99061  0.11728 -0.07024  0.84881]
 [-0.04788 -0.77895 -0.62526  0.27407]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.423531-07:00,"[[-0.1249  -0.61293  0.7802   0.01533]
 [-0.99095  0.11612 -0.06741  0.8491 ]
 [-0.04928 -0.78156 -0.62188  0.27475]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:51:06.436481-07:00,"[[-0.122   -0.6091   0.78366  0.01512]
 [-0.99121  0.11549 -0.06455  0.84938]
 [-0.05119 -0.78464 -0.61783  0.27545]
 [ 0.       0.       0.       1.     ]]","[[ 7.76937295e-01  6.02137795e-01  1.83843727e-01 -8.05500000e+01]
 [-6.14791238e-01  7.88537971e-01  1.54790500e-02 -9.84000000e+00]
 [-1.35647239e-01 -1.25051764e-01  9.82833599e-01 -2.19369000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:51:06.448543-07:00,"[[-0.11962 -0.605    0.78719  0.0149 ]
 [-0.99137  0.1156  -0.0618   0.84964]
 [-0.05361 -0.78779 -0.61361  0.27618]
 [ 0.       0.       0.       1.     ]]",
