frame_number,video_timestamp,matched_timestamp,time_difference,NDI Transform,SI Transform
352,2026-07-27 11:03:13.407535-07:00,2026-07-27 11:03:13.434462-07:00,0 days 00:00:00.026927,"[[-0.22251468  0.22692821 -0.94815126  0.10984   ]
 [-0.61533887 -0.78703607 -0.04395792 -0.14469   ]
 [-0.75620453  0.57365304  0.31476483 -1.77557   ]
 [ 0.          0.          0.          1.        ]]","[[-0.47948  0.00292  0.87755  0.05411]
 [-0.84214 -0.28274 -0.4592   0.98161]
 [ 0.24678 -0.95919  0.13803  0.22144]
 [ 0.       0.       0.       1.     ]]"
353,2026-07-27 11:03:13.441444-07:00,2026-07-27 11:03:13.434462-07:00,0 days 00:00:00.006982,"[[-0.22251468  0.22692821 -0.94815126  0.10984   ]
 [-0.61533887 -0.78703607 -0.04395792 -0.14469   ]
 [-0.75620453  0.57365304  0.31476483 -1.77557   ]
 [ 0.          0.          0.          1.        ]]","[[-0.47948  0.00292  0.87755  0.05411]
 [-0.84214 -0.28274 -0.4592   0.98161]
 [ 0.24678 -0.95919  0.13803  0.22144]
 [ 0.       0.       0.       1.     ]]"
354,2026-07-27 11:03:13.474356-07:00,2026-07-27 11:03:13.494302-07:00,0 days 00:00:00.019946,"[[-0.22313022  0.22732928 -0.94791049  0.10984   ]
 [-0.61490146 -0.78737072 -0.04408572 -0.14468   ]
 [-0.75637894  0.57303469  0.31547131 -1.77554   ]
 [ 0.          0.          0.          1.        ]]","[[-0.47948  0.00292  0.87755  0.05411]
 [-0.84214 -0.28274 -0.4592   0.98161]
 [ 0.24678 -0.95919  0.13803  0.22144]
 [ 0.       0.       0.       1.     ]]"
355,2026-07-27 11:03:13.507268-07:00,2026-07-27 11:03:13.494302-07:00,0 days 00:00:00.012966,"[[-0.22313022  0.22732928 -0.94791049  0.10984   ]
 [-0.61490146 -0.78737072 -0.04408572 -0.14468   ]
 [-0.75637894  0.57303469  0.31547131 -1.77554   ]
 [ 0.          0.          0.          1.        ]]","[[-0.47948  0.00292  0.87755  0.05411]
 [-0.84214 -0.28274 -0.4592   0.98161]
 [ 0.24678 -0.95919  0.13803  0.22144]
 [ 0.       0.       0.       1.     ]]"
356,2026-07-27 11:03:13.542176-07:00,2026-07-27 11:03:13.554143-07:00,0 days 00:00:00.011967,"[[-0.22257923  0.22718821 -0.94807384  0.10985   ]
 [-0.61511943 -0.78719265 -0.04422449 -0.14469   ]
 [-0.75636404  0.57333519  0.31496062 -1.77557   ]
 [ 0.          0.          0.          1.        ]]","[[-0.47948  0.00292  0.87755  0.05411]
 [-0.84214 -0.28274 -0.4592   0.98161]
 [ 0.24678 -0.95919  0.13803  0.22144]
 [ 0.       0.       0.       1.     ]]"
357,2026-07-27 11:03:13.575098-07:00,2026-07-27 11:03:13.554143-07:00,0 days 00:00:00.020955,"[[-0.22257923  0.22718821 -0.94807384  0.10985   ]
 [-0.61511943 -0.78719265 -0.04422449 -0.14469   ]
 [-0.75636404  0.57333519  0.31496062 -1.77557   ]
 [ 0.          0.          0.          1.        ]]","[[-0.47948  0.00292  0.87755  0.05411]
 [-0.84214 -0.28274 -0.4592   0.98161]
 [ 0.24678 -0.95919  0.13803  0.22144]
 [ 0.       0.       0.       1.     ]]"
358,2026-07-27 11:03:13.608001-07:00,2026-07-27 11:03:13.614017-07:00,0 days 00:00:00.006016,"[[-0.22255226  0.22730789 -0.94805148  0.10985   ]
 [-0.61502898 -0.78725466 -0.04437851 -0.14468   ]
 [-0.75644554  0.5732026   0.31500624 -1.77555   ]
 [ 0.          0.          0.          1.        ]]","[[-0.47948  0.00292  0.87755  0.05411]
 [-0.84214 -0.28274 -0.4592   0.98161]
 [ 0.24678 -0.95919  0.13803  0.22144]
 [ 0.       0.       0.       1.     ]]"
359,2026-07-27 11:03:13.642965-07:00,2026-07-27 11:03:13.658903-07:00,0 days 00:00:00.015938,"[[-0.2236076   0.2270515  -0.94786458  0.10985   ]
 [-0.61557382 -0.78689024 -0.04327372 -0.14469   ]
 [-0.75569075  0.57380429  0.3157216  -1.77556   ]
 [ 0.          0.          0.          1.        ]]","[[-0.47948  0.00292  0.87755  0.05411]
 [-0.84214 -0.28274 -0.4592   0.98161]
 [ 0.24678 -0.95919  0.13803  0.22144]
 [ 0.       0.       0.       1.     ]]"
360,2026-07-27 11:03:13.672865-07:00,2026-07-27 11:03:13.658903-07:00,0 days 00:00:00.013962,"[[-0.2236076   0.2270515  -0.94786458  0.10985   ]
 [-0.61557382 -0.78689024 -0.04327372 -0.14469   ]
 [-0.75569075  0.57380429  0.3157216  -1.77556   ]
 [ 0.          0.          0.          1.        ]]","[[-0.47948  0.00292  0.87755  0.05411]
 [-0.84214 -0.28274 -0.4592   0.98161]
 [ 0.24678 -0.95919  0.13803  0.22144]
 [ 0.       0.       0.       1.     ]]"
361,2026-07-27 11:03:13.706775-07:00,2026-07-27 11:03:13.718743-07:00,0 days 00:00:00.011968,"[[-0.22186748  0.22670653 -0.94835593  0.10985   ]
 [-0.61531378 -0.78704259 -0.04419182 -0.14469   ]
 [-0.75641508  0.57373174  0.31411481 -1.7756    ]
 [ 0.          0.          0.          1.        ]]","[[-0.47948  0.00292  0.87755  0.05411]
 [-0.84214 -0.28274 -0.4592   0.98161]
 [ 0.24678 -0.95919  0.13803  0.22144]
 [ 0.       0.       0.       1.     ]]"
