timestamp,Transforms
2026-07-18 20:51:07.406276-07:00,"[[-0.04519 -0.55759  0.82889  0.00504]
 [-0.9832   0.17169  0.0619   0.86287]
 [-0.17683 -0.81217 -0.55598  0.31923]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.427185-07:00,"[[-0.04364 -0.55704  0.82934  0.00499]
 [-0.98324  0.17102  0.06314  0.86301]
 [-0.17701 -0.81268 -0.55517  0.31985]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.438792-07:00,"[[-0.04166 -0.55672  0.82966  0.00496]
 [-0.98342  0.16952  0.06438  0.86316]
 [-0.17649 -0.81322 -0.55455  0.32044]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.460305-07:00,"[[-0.03943 -0.55646  0.82994  0.00494]
 [-0.98366  0.16765  0.06567  0.86331]
 [-0.17569 -0.81378 -0.55398  0.32103]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.471459-07:00,"[[-0.0375  -0.55621  0.83019  0.00488]
 [-0.98382  0.1662   0.06691  0.86347]
 [-0.17519 -0.81425 -0.55345  0.32164]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.501591-07:00,"[[-0.03582 -0.5559   0.83048  0.00486]
 [-0.98396  0.16494  0.06797  0.86363]
 [-0.17476 -0.81472 -0.55289  0.32222]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.519611-07:00,"[[-0.03413 -0.55565  0.83071  0.00482]
 [-0.98414  0.16349  0.06892  0.86378]
 [-0.17411 -0.81518 -0.55242  0.3228 ]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.520923-07:00,"[[-0.03237 -0.55547  0.83091  0.00479]
 [-0.98434  0.16185  0.06986  0.86393]
 [-0.17329 -0.81564 -0.55201  0.32339]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.542898-07:00,"[[-0.03044 -0.55526  0.83112  0.00475]
 [-0.98458  0.15996  0.07081  0.86408]
 [-0.17227 -0.81615 -0.55156  0.32398]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.553928-07:00,"[[-0.02828 -0.55525  0.8312   0.00473]
 [-0.98493  0.1574   0.07163  0.86421]
 [-0.17061 -0.81665 -0.55134  0.32456]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.575835-07:00,"[[-0.02549 -0.55526  0.83129  0.0047 ]
 [-0.98547  0.15366  0.07242  0.86434]
 [-0.16795 -0.81736 -0.55111  0.32514]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.587007-07:00,"[[-0.02275 -0.55525  0.83137  0.00465]
 [-0.98599  0.14989  0.07313  0.86447]
 [-0.16522 -0.81807 -0.55088  0.32575]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.611059-07:00,"[[-0.0202  -0.55525  0.83144  0.00463]
 [-0.98645  0.14651  0.07388  0.8646 ]
 [-0.16284 -0.81868 -0.55068  0.32632]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.620188-07:00,"[[-0.0179  -0.55534  0.83143  0.00458]
 [-0.98682  0.14359  0.07467  0.86473]
 [-0.16085 -0.81913 -0.55059  0.32691]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.641969-07:00,"[[-0.01569 -0.55545  0.8314   0.00454]
 [-0.98714  0.14089  0.0755   0.86487]
 [-0.15907 -0.81953 -0.55052  0.32749]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.653480-07:00,"[[-0.01362 -0.55548  0.83142  0.00449]
 [-0.98747  0.13819  0.07615  0.86501]
 [-0.15719 -0.81997 -0.5504   0.32807]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.674505-07:00,"[[-0.01132 -0.55557  0.83139  0.00443]
 [-0.98781  0.13532  0.07698  0.86516]
 [-0.15527 -0.82039 -0.55033  0.32865]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.686764-07:00,"[[-0.00938 -0.55561  0.83139  0.00438]
 [-0.98806  0.13302  0.07775  0.86532]
 [-0.15379 -0.82073 -0.55023  0.32923]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.710694-07:00,"[[-0.00779 -0.5557   0.83135  0.00431]
 [-0.98822  0.13134  0.07853  0.86549]
 [-0.15283 -0.82095 -0.55017  0.32981]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.723295-07:00,"[[-0.00676 -0.55583  0.83127  0.00427]
 [-0.98828  0.13047  0.07921  0.86565]
 [-0.15248 -0.82099 -0.5502   0.33037]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.743827-07:00,"[[-0.00623 -0.556    0.83116  0.00419]
 [-0.98831  0.13005  0.07959  0.86583]
 [-0.15235 -0.82095 -0.55031  0.33094]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.755883-07:00,"[[-0.0055  -0.55627  0.83098  0.00412]
 [-0.98851  0.12855  0.07952  0.86601]
 [-0.15106 -0.821   -0.55059  0.33149]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.777873-07:00,"[[-0.00441 -0.55627  0.83099  0.00407]
 [-0.98878  0.1265   0.07943  0.86619]
 [-0.14931 -0.82132 -0.55059  0.33204]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.788988-07:00,"[[-0.00323 -0.55639  0.83092  0.00402]
 [-0.98907  0.12427  0.07937  0.86636]
 [-0.14741 -0.82158 -0.55071  0.33259]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.811965-07:00,"[[-0.00272 -0.55686  0.8306   0.00396]
 [-0.98928  0.12276  0.07906  0.86653]
 [-0.14599 -0.82148 -0.55123  0.33316]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.823067-07:00,"[[-0.0031  -0.55734  0.83028  0.00392]
 [-0.98934  0.12257  0.07858  0.86668]
 [-0.14557 -0.82119 -0.55178  0.33369]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.834870-07:00,"[[-0.00384 -0.55778  0.82998  0.00387]
 [-0.9893   0.12317  0.0782   0.86682]
 [-0.14584 -0.8208  -0.55229  0.33422]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.856271-07:00,"[[-0.00501 -0.55818  0.8297   0.00381]
 [-0.98917  0.12449  0.07777  0.86695]
 [-0.1467  -0.82033 -0.55276  0.33476]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.867505-07:00,"[[-0.00606 -0.5582   0.82969  0.00376]
 [-0.98902  0.12589  0.07747  0.86706]
 [-0.14769 -0.8201  -0.55283  0.33528]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.888825-07:00,"[[-0.00734 -0.55774  0.82999  0.0037 ]
 [-0.98886  0.12744  0.07689  0.86716]
 [-0.14865 -0.82018 -0.55246  0.33582]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.901585-07:00,"[[-0.00809 -0.55698  0.83049  0.00365]
 [-0.98883  0.12809  0.07627  0.86724]
 [-0.14886 -0.82059 -0.55179  0.33634]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.921985-07:00,"[[-0.00864 -0.55573  0.83132  0.0036 ]
 [-0.98881  0.12855  0.07565  0.86731]
 [-0.14891 -0.82137 -0.55062  0.33688]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.933969-07:00,"[[-0.00888 -0.5543   0.83227  0.00352]
 [-0.98882  0.12877  0.07521  0.86737]
 [-0.14886 -0.8223  -0.54924  0.33742]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.955546-07:00,"[[-0.00916 -0.55273  0.83331  0.00346]
 [-0.98882  0.12902  0.07471  0.86741]
 [-0.1488  -0.82332 -0.54773  0.33795]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.966873-07:00,"[[-0.00938 -0.55101  0.83445  0.00336]
 [-0.98879  0.12945  0.07437  0.86747]
 [-0.149   -0.8244  -0.54605  0.33848]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:07.988049-07:00,"[[-0.00976 -0.54902  0.83575  0.00325]
 [-0.98869  0.13041  0.07412  0.86752]
 [-0.14968 -0.82557 -0.54408  0.33903]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:08.000920-07:00,"[[-0.0099  -0.54704  0.83705  0.00316]
 [-0.98855  0.13143  0.0742   0.86758]
 [-0.1506  -0.82672 -0.54208  0.33954]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:08.021092-07:00,"[[-0.0103  -0.545    0.83837  0.00303]
 [-0.98842  0.13251  0.074    0.86764]
 [-0.15142 -0.8279  -0.54005  0.34007]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:08.032766-07:00,"[[-0.01076 -0.54306  0.83963  0.00291]
 [-0.98831  0.1335   0.07368  0.86772]
 [-0.15211 -0.82902 -0.53814  0.34058]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:08.054264-07:00,"[[-0.01095 -0.54118  0.84083  0.00277]
 [-0.98826  0.13403  0.0734   0.86781]
 [-0.15242 -0.83016 -0.53629  0.34109]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:08.065396-07:00,"[[-0.01108 -0.5394   0.84198  0.00262]
 [-0.98825  0.1343   0.07303  0.8679 ]
 [-0.15247 -0.83127 -0.53455  0.34158]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:08.087653-07:00,"[[-0.01125 -0.53764  0.8431   0.00248]
 [-0.98822  0.13465  0.07268  0.86802]
 [-0.1526  -0.83235 -0.53283  0.34207]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:08.099442-07:00,"[[-0.01114 -0.53604  0.84412  0.00232]
 [-0.98823  0.13469  0.07248  0.86816]
 [-0.15254 -0.83338 -0.53124  0.34256]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:08.120447-07:00,"[[-0.01089 -0.53455  0.84507  0.00216]
 [-0.98827  0.13449  0.07234  0.86832]
 [-0.15232 -0.83437 -0.52974  0.34303]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:08.132025-07:00,"[[-0.01031 -0.53329  0.84587  0.002  ]
 [-0.98833  0.13402  0.07245  0.86851]
 [-0.152   -0.83525 -0.52844  0.3435 ]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:08.153523-07:00,"[[-0.00957 -0.5322   0.84656  0.00184]
 [-0.98838  0.13347  0.07273  0.86871]
 [-0.1517  -0.83603 -0.5273   0.34397]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:08.164682-07:00,"[[-0.00881 -0.53121  0.8472   0.00167]
 [-0.98843  0.13295  0.07308  0.86893]
 [-0.15146 -0.83675 -0.52623  0.34444]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:08.186025-07:00,"[[-0.00789 -0.53038  0.84772  0.0015 ]
 [-0.98847  0.13232  0.07358  0.86917]
 [-0.1512  -0.83737 -0.52531  0.3449 ]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:08.198289-07:00,"[[-0.00695 -0.52954  0.84826  0.00134]
 [-0.98853  0.13163  0.07407  0.86942]
 [-0.15088 -0.83801 -0.52438  0.34537]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:08.222584-07:00,"[[-0.00637 -0.52895  0.84863  0.00117]
 [-0.98856  0.13122  0.07437  0.86967]
 [-0.1507  -0.83845 -0.52374  0.34584]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:08.234365-07:00,"[[-0.00587 -0.52844  0.84895  0.00101]
 [-0.98856  0.13101  0.07472  0.86991]
 [-0.1507  -0.8388  -0.52317  0.34631]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:51:08.256370-07:00,"[[-5.8400e-03 -5.2833e-01  8.4902e-01  8.4000e-04]
 [-9.8858e-01  1.3090e-01  7.4660e-02  8.7017e-01]
 [-1.5058e-01 -8.3889e-01 -5.2306e-01  3.4679e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.268800-07:00,"[[-6.3800e-03 -5.2849e-01  8.4892e-01  6.7000e-04]
 [-9.8856e-01  1.3129e-01  7.4300e-02  8.7042e-01]
 [-1.5072e-01 -8.3873e-01 -5.2328e-01  3.4727e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.280238-07:00,"[[-7.2800e-03 -5.2881e-01  8.4871e-01  5.2000e-04]
 [-9.8855e-01  1.3173e-01  7.3590e-02  8.7065e-01]
 [-1.5072e-01 -8.3846e-01 -5.2371e-01  3.4772e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.302117-07:00,"[[-8.9500e-03 -5.2912e-01  8.4850e-01  3.5000e-04]
 [-9.8859e-01  1.3230e-01  7.2080e-02  8.7089e-01]
 [-1.5040e-01 -8.3817e-01 -5.2427e-01  3.4820e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.313897-07:00,"[[-1.0850e-02 -5.2909e-01  8.4849e-01  2.2000e-04]
 [-9.8866e-01  1.3279e-01  7.0170e-02  8.7113e-01]
 [-1.4980e-01 -8.3811e-01 -5.2453e-01  3.4867e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.334242-07:00,"[[-1.3050e-02 -5.2883e-01  8.4863e-01  8.0000e-05]
 [-9.8874e-01  1.3335e-01  6.7890e-02  8.7136e-01]
 [-1.4907e-01 -8.3819e-01 -5.2461e-01  3.4915e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.346393-07:00,"[[-1.5220e-02 -5.2840e-01  8.4886e-01 -4.0000e-05]
 [-9.8881e-01  1.3397e-01  6.5660e-02  8.7160e-01]
 [-1.4842e-01 -8.3836e-01 -5.2452e-01  3.4962e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.367921-07:00,"[[-1.6470e-02 -5.2778e-01  8.4922e-01 -1.5000e-04]
 [-9.8886e-01  1.3426e-01  6.4270e-02  8.7185e-01]
 [-1.4793e-01 -8.3870e-01 -5.2412e-01  3.5010e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.379035-07:00,"[[-1.7290e-02 -5.2685e-01  8.4978e-01 -2.5000e-04]
 [-9.8885e-01  1.3473e-01  6.3410e-02  8.7211e-01]
 [-1.4789e-01 -8.3921e-01 -5.2331e-01  3.5058e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.400935-07:00,"[[-1.7170e-02 -5.2621e-01  8.5018e-01 -3.3000e-04]
 [-9.8886e-01  1.3468e-01  6.3390e-02  8.7238e-01]
 [-1.4786e-01 -8.3962e-01 -5.2266e-01  3.5104e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.413183-07:00,"[[-1.7060e-02 -5.2558e-01  8.5058e-01 -4.0000e-04]
 [-9.8884e-01  1.3481e-01  6.3470e-02  8.7265e-01]
 [-1.4802e-01 -8.4000e-01 -5.2201e-01  3.5150e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.433513-07:00,"[[-1.6870e-02 -5.2510e-01  8.5087e-01 -4.7000e-04]
 [-9.8886e-01  1.3462e-01  6.3470e-02  8.7293e-01]
 [-1.4787e-01 -8.4033e-01 -5.2152e-01  3.5195e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.445258-07:00,"[[-1.6650e-02 -5.2467e-01  8.5115e-01 -5.2000e-04]
 [-9.8884e-01  1.3468e-01  6.3680e-02  8.7322e-01]
 [-1.4804e-01 -8.4059e-01 -5.2105e-01  3.5238e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.467076-07:00,"[[-1.6500e-02 -5.2408e-01  8.5151e-01 -5.7000e-04]
 [-9.8884e-01  1.3468e-01  6.3730e-02  8.7350e-01]
 [-1.4808e-01 -8.4096e-01 -5.2045e-01  3.5280e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.478510-07:00,"[[-1.5920e-02 -5.2325e-01  8.5203e-01 -6.1000e-04]
 [-9.8883e-01  1.3456e-01  6.4160e-02  8.7379e-01]
 [-1.4822e-01 -8.4149e-01 -5.1955e-01  3.5321e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.500019-07:00,"[[-1.5620e-02 -5.2191e-01  8.5286e-01 -6.6000e-04]
 [-9.8875e-01  1.3498e-01  6.4500e-02  8.7410e-01]
 [-1.4878e-01 -8.4225e-01 -5.1815e-01  3.5364e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.511862-07:00,"[[-1.5610e-02 -5.2030e-01  8.5384e-01 -6.8000e-04]
 [-9.8861e-01  1.3590e-01  6.4740e-02  8.7440e-01]
 [-1.4972e-01 -8.4310e-01 -5.1650e-01  3.5404e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.533220-07:00,"[[-1.5960e-02 -5.1829e-01  8.5505e-01 -7.1000e-04]
 [-9.8835e-01  1.3763e-01  6.4980e-02  8.7472e-01]
 [-1.5136e-01 -8.4406e-01 -5.1445e-01  3.5445e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.544481-07:00,"[[-1.6410e-02 -5.1608e-01  8.5639e-01 -7.5000e-04]
 [-9.8805e-01  1.3967e-01  6.5230e-02  8.7504e-01]
 [-1.5328e-01 -8.4508e-01 -5.1220e-01  3.5486e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.565885-07:00,"[[-1.6980e-02 -5.1374e-01  8.5778e-01 -7.6000e-04]
 [-9.8769e-01  1.4205e-01  6.5530e-02  8.7536e-01]
 [-1.5551e-01 -8.4611e-01 -5.0982e-01  3.5524e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.577160-07:00,"[[-1.7170e-02 -5.1143e-01  8.5915e-01 -7.8000e-04]
 [-9.8743e-01  1.4369e-01  6.5800e-02  8.7567e-01]
 [-1.5711e-01 -8.4723e-01 -5.0747e-01  3.5562e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.599483-07:00,"[[-1.7230e-02 -5.0929e-01  8.6042e-01 -7.9000e-04]
 [-9.8716e-01  1.4537e-01  6.6270e-02  8.7600e-01]
 [-1.5883e-01 -8.4823e-01 -5.0526e-01  3.5601e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.611334-07:00,"[[-1.7100e-02 -5.0724e-01  8.6163e-01 -7.9000e-04]
 [-9.8688e-01  1.4692e-01  6.6910e-02  8.7632e-01]
 [-1.6053e-01 -8.4919e-01 -5.0310e-01  3.5637e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.631916-07:00,"[[-1.6100e-02 -5.0576e-01  8.6253e-01 -7.9000e-04]
 [-9.8677e-01  1.4720e-01  6.7900e-02  8.7663e-01]
 [-1.6131e-01 -8.5002e-01 -5.0144e-01  3.5672e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.665721-07:00,"[[-1.4830e-02 -5.0447e-01  8.6330e-01 -7.9000e-04]
 [-9.8677e-01  1.4681e-01  6.8840e-02  8.7695e-01]
 [-1.6147e-01 -8.5085e-01 -4.9998e-01  3.5706e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.668702-07:00,"[[-1.3380e-02 -5.0319e-01  8.6408e-01 -7.8000e-04]
 [-9.8678e-01  1.4624e-01  6.9890e-02  8.7726e-01]
 [-1.6153e-01 -8.5171e-01 -4.9849e-01  3.5739e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.676268-07:00,"[[-1.1780e-02 -5.0214e-01  8.6471e-01 -7.7000e-04]
 [-9.8682e-01  1.4544e-01  7.1010e-02  8.7756e-01]
 [-1.6142e-01 -8.5247e-01 -4.9723e-01  3.5770e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.697169-07:00,"[[-1.0340e-02 -5.0081e-01  8.6550e-01 -7.6000e-04]
 [-9.8678e-01  1.4513e-01  7.2190e-02  8.7787e-01]
 [-1.6176e-01 -8.5331e-01 -4.9569e-01  3.5801e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.711303-07:00,"[[-8.9300e-03 -4.9952e-01  8.6626e-01 -7.3000e-04]
 [-9.8669e-01  1.4506e-01  7.3480e-02  8.7817e-01]
 [-1.6236e-01 -8.5407e-01 -4.9417e-01  3.5830e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.731243-07:00,"[[-7.6400e-03 -4.9819e-01  8.6703e-01 -7.1000e-04]
 [-9.8654e-01  1.4540e-01  7.4850e-02  8.7847e-01]
 [-1.6335e-01 -8.5479e-01 -4.9260e-01  3.5859e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.742454-07:00,"[[-6.6800e-03 -4.9667e-01  8.6791e-01 -7.0000e-04]
 [-9.8631e-01  1.4626e-01  7.6120e-02  8.7877e-01]
 [-1.6475e-01 -8.5553e-01 -4.9085e-01  3.5888e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.763797-07:00,"[[-5.6400e-03 -4.9535e-01  8.6868e-01 -6.7000e-04]
 [-9.8608e-01  1.4711e-01  7.7480e-02  8.7906e-01]
 [-1.6617e-01 -8.5615e-01 -4.8928e-01  3.5913e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.775094-07:00,"[[-4.5200e-03 -4.9404e-01  8.6943e-01 -6.7000e-04]
 [-9.8586e-01  1.4784e-01  7.8880e-02  8.7936e-01]
 [-1.6751e-01 -8.5678e-01 -4.8772e-01  3.5939e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.796402-07:00,"[[-2.9000e-03 -4.9278e-01  8.7015e-01 -6.5000e-04]
 [-9.8576e-01  1.4770e-01  8.0360e-02  8.7967e-01]
 [-1.6813e-01 -8.5753e-01 -4.8619e-01  3.5963e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.813885-07:00,"[[-9.2000e-04 -4.9140e-01  8.7093e-01 -6.3000e-04]
 [-9.8574e-01  1.4700e-01  8.1900e-02  8.7999e-01]
 [-1.6827e-01 -8.5844e-01 -4.8453e-01  3.5986e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.834079-07:00,"[[ 1.1900e-03 -4.8989e-01  8.7179e-01 -6.1000e-04]
 [-9.8570e-01  1.4631e-01  8.3560e-02  8.8031e-01]
 [-1.6848e-01 -8.5942e-01 -4.8271e-01  3.6008e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.846122-07:00,"[[ 3.3700e-03 -4.8849e-01  8.7256e-01 -5.9000e-04]
 [-9.8564e-01  1.4570e-01  8.5380e-02  8.8064e-01]
 [-1.6884e-01 -8.6032e-01 -4.8099e-01  3.6029e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.866765-07:00,"[[ 5.2000e-03 -4.8705e-01  8.7336e-01 -5.7000e-04]
 [-9.8544e-01  1.4591e-01  8.7240e-02  8.8099e-01]
 [-1.6992e-01 -8.6110e-01 -4.7921e-01  3.6048e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.879738-07:00,"[[ 7.0600e-03 -4.8572e-01  8.7409e-01 -5.5000e-04]
 [-9.8515e-01  1.4658e-01  8.9410e-02  8.8136e-01]
 [-1.7155e-01 -8.6174e-01 -4.7747e-01  3.6066e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.891561-07:00,"[[ 8.9300e-03 -4.8443e-01  8.7479e-01 -5.4000e-04]
 [-9.8474e-01  1.4777e-01  9.1890e-02  8.8176e-01]
 [-1.7378e-01 -8.6226e-01 -4.7572e-01  3.6083e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.911985-07:00,"[[ 1.0860e-02 -4.8362e-01  8.7521e-01 -5.1000e-04]
 [-9.8434e-01  1.4884e-01  9.4460e-02  8.8218e-01]
 [-1.7595e-01 -8.6253e-01 -4.7443e-01  3.6096e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.924164-07:00,"[[ 1.2890e-02 -4.8269e-01  8.7570e-01 -4.9000e-04]
 [-9.8394e-01  1.4979e-01  9.7040e-02  8.8262e-01]
 [-1.7801e-01 -8.6289e-01 -4.7301e-01  3.6107e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.945092-07:00,"[[ 1.4910e-02 -4.8212e-01  8.7598e-01 -4.8000e-04]
 [-9.8349e-01  1.5096e-01  9.9830e-02  8.8308e-01]
 [-1.8037e-01 -8.6300e-01 -4.7191e-01  3.6116e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.956755-07:00,"[[ 1.6880e-02 -4.8171e-01  8.7617e-01 -4.7000e-04]
 [-9.8299e-01  1.5228e-01  1.0266e-01  8.8357e-01]
 [-1.8288e-01 -8.6300e-01 -4.7095e-01  3.6124e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.978099-07:00,"[[ 1.8900e-02 -4.8138e-01  8.7631e-01 -4.6000e-04]
 [-9.8249e-01  1.5357e-01  1.0555e-01  8.8407e-01]
 [-1.8538e-01 -8.6295e-01 -4.7005e-01  3.6130e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:51:08.990308-07:00,"[[ 2.1470e-02 -4.8134e-01  8.7627e-01 -4.4000e-04]
 [-9.8210e-01  1.5392e-01  1.0861e-01  8.8459e-01]
 [-1.8716e-01 -8.6291e-01 -4.6942e-01  3.6132e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
